Time,Target,URL,Mode,Status,Latency(ms)
2026-05-12 07:08:05,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121A1A050>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:12,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2014
2026-05-12 07:08:12,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121980B10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:12,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121ABD810>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-12 07:08:12,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2011
2026-05-12 07:08:12,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121ABB7D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:12,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B1210D03D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:12,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B62E10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-12 07:08:20,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B1210E6D50>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2009
2026-05-12 07:08:20,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2007
PSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B62850>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:20,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BB13D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:20,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2006
2026-05-12 07:08:20,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B81BD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:27,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2001
2026-05-12 07:08:27,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B1210E7690>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-12 07:08:27,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2015
2026-05-12 07:08:27,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121ABC490>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:08:27,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B1210D9D10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:08:27,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BC4BD0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:08:27,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B7AF90>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-12 07:08:34,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2002
2026-05-12 07:08:34,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BC5090>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-12 07:08:34,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2016
2026-05-12 07:08:34,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B85450>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-12 07:08:34,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B87450>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
,2018
2026-05-12 07:08:34,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B1219B31D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2018
2026-05-12 07:08:41,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BC72D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:41,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BA1390>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-12 07:08:41,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2013
2026-05-12 07:08:41,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BC55D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:41,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121A18B50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:41,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2011
2026-05-12 07:08:41,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B82E90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:08:48,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B755D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2003
2026-05-12 07:08:48,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2004
2026-05-12 07:08:48,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BB33D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2004
2026-05-12 07:08:48,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BE9F10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2004
2026-05-12 07:08:48,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2002
2026-05-12 07:08:48,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BF90D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2004
2026-05-12 07:08:48,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BC5F10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2003
2026-05-12 07:08:55,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B75B50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:55,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2006
2026-05-12 07:08:55,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2007
2026-05-12 07:08:55,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B78490>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:55,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121AB0F90>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2006
2026-05-12 07:08:55,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BA1490>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-12 07:08:55,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B79990>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-12 07:09:02,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2010

2026-05-12 07:09:02,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B99DD0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-12 07:09:02,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2EB10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-12 07:09:02,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2F5D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-12 07:09:02,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C2E790>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-12 07:09:02,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C2DA90>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-12 07:09:09,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2C390>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:09,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B1216033D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:09,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2011
2026-05-12 07:09:09,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2012
2026-05-12 07:09:09,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2E8D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:09,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C2D310>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:09,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2F710>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:16,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B1219FA250>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2008
2026-05-12 07:09:16,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2008
2026-05-12 07:09:16,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BE8850>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2008
2026-05-12 07:09:16,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C3CD50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2008
2026-05-12 07:09:16,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121848850>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2008
2026-05-12 07:09:16,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C3E010>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2007
2026-05-12 07:09:16,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2006
2026-05-12 07:09:23,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2010
nectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2DD10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:23,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2009
2026-05-12 07:09:23,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B10143D290>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:23,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B1218B0650>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2009
2026-05-12 07:09:23,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B84E10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:23,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B87990>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2009
2026-05-12 07:09:30,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B83610>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-12 07:09:30,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2013
2026-05-12 07:09:30,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121AF4850>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-12 07:09:30,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2014
2026-05-12 07:09:30,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B839D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2014
2026-05-12 07:09:30,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B99F10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-12 07:09:30,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B1218B0650>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2014
2026-05-12 07:09:37,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B847D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2005
2026-05-12 07:09:37,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2006
2026-05-12 07:09:37,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121A31290>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2006
2026-05-12 07:09:37,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B78390>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2005
2026-05-12 07:09:37,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B86E90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2006
2026-05-12 07:09:37,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B78D90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2006
2026-05-12 07:09:37,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2004
2026-05-12 07:09:44,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2012
PSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B83310>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:09:44,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B78450>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:44,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B80C90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:44,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B7B7D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-12 07:09:44,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2011
2026-05-12 07:09:44,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C255D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:09:51,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BC7590>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2009
2026-05-12 07:09:51,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2010
2026-05-12 07:09:51,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BC6310>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:51,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BA10D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:51,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2008
2026-05-12 07:09:51,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BC7A50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:51,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BC4C90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:58,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BD5A10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:09:58,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2010
